,isbn,isbn13,original_publication_year,title,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,author,details,description,purchase
1106,192840509,9780192840510.0,-560.0,Aesop's Fables,4.05,88508,98962,1441,773,3717,22587,34885,37000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Aesop,"Paperback, 306 pages","Aesop's Fables or Aesopica refers to a collection of fables credited to Aesop (620-560 BC), a slave and story-teller who lived in Ancient Greece. Aesop's Fables have become a blanket term for collections of brief fables, usually involving anthropomorphic animals. Many stories included in Aesop's Fables, such as The Fox and the Grapes (from which the idiom ""sour grapes"" was derived), The Tortoise and the Hare, The North Wind and the Sun and The Boy Who Cried Wolf, are well-known throughout the world. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=21348&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1107,679728759,9780679728760.0,1985.0,"Blood Meridian, or the Evening Redness in the West",4.18,71095,79519,7307,1879,4408,10899,22276,40057,https://images.gr-assets.com/books/1453995760m/394535.jpg,Cormac McCarthy,"Paperback, 337 pages","An epic novel of the violence and depravity that attended America's westward expansion, Blood Meridian brilliantly subverts the conventions of the Western novel and the mythology of the ""wild west."" Based on historical events that took place on the Texas-Mexico border in the 1850s, it traces the fortunes of the Kid, a fourteen-year-old Tennesseean who stumbles into the nightmarish world where Indians are being murdered and the market for their scalps is thriving.

Publisher's Note: The 25th Anniversary Edition has been reset, causing the text to reflow. Page references based on earlier editions will no longer apply, so Vintage Books has compiled the following chart as a conversion aid. Download the chart by copying and pasting the following link into your browser:
http://knopfdoubleday.com/marketing/B... (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=394535&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1108,1442426675,9781442426670.0,2012.0,"Finale (Hush, Hush, #4)",4.22,107569,112153,7499,2275,5250,16485,29317,58826,https://images.gr-assets.com/books/1362408156m/12751687.jpg,Becca Fitzpatrick,"Hardcover, 464 pages","Will love conquer all?

Nora and Patch thought their troubles were behind them. Hank is gone and they should be able to put his ugly vendetta to rest. But in Hank's absence, Nora has become the unwitting head of the Nephilim and must finish what Hank began. Which ultimately means destroying the fallen angels - destroying Patch.

Nora will never let that happen, so she and Patch make a plan: lead everyone to believe they have broken up, and work the system from the inside. Nora will convince the Nephilim that they are making a mistake in fighting the fallen angels, and Patch will find out everything he can from the opposing side. They will end this war before it can even begin.

But the best-laid plans often go awry. Nora is put through the paces in her new role and finds herself drawn to an addictive power she never anticipated.

As the battle lines are drawn, Nora and Patch must confront the differences that have always been between them and either choose to ignore them or let them destroy the love they have always fought for. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=12751687&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1109,751504386,9780751504380.0,1985.0,Skeleton Crew,3.93,82320,88036,1251,682,3870,23568,32885,27031,https://images.gr-assets.com/books/1271861632m/13440.jpg,Stephen King,"Paperback, 612 pages","In this brilliant collection of stories, Stephen King takes readers down paths that only he could imagine. A supermarket becomes the place where humanity makes its last stand against destruction. A trip to the attic becomes a journey to hell. A woman driver finds a scary shortcut to paradise. An idyllic lake harbors a bottomless evil. And a desert island is the scene of the most terrifying struggle for survival ever waged. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=13440&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1110,99437961,9780099437960.0,2002.0,Lullaby,3.73,66713,76680,2586,1404,6142,22378,28519,18237,https://images.gr-assets.com/books/1327268513m/22206.jpg,Sarah Dessen,"Paperback, 345 pages","There is an alternate cover edition for this ISBN13 here.

When it comes to relationships, Remy doesn't mess around. After all, she's learned all there is to know from her mother, who's currently working on husband number five. But there's something about Dexter that seems to defy all of Remy's rules. He certainly doesn't seem like Mr. Right. For some reason, however, Remy just can't seem to shake him. Could it be that Remy's starting to understand what those love songs are all about? (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=22205&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1111,8129115301,9788129115300.0,2009.0,2 States: The Story of My Marriage,3.42,67866,69282,2421,3590,9682,22345,21176,12489,https://images.gr-assets.com/books/1255292027m/6969361.jpg,Chetan Bhagat,"Paperback, 269 pages","Love marriages around the world are simple: Boy loves girl. Girl loves boy. They get married. In India, there are a few more steps: Boy loves Girl. Girl loves Boy. Girl's family has to love boy. Boy's family has to love girl. Girl's Family has to love Boy's Family. Boy's family has to love girl's family. Girl and Boy still love each other. They get married.

Welcome to 2 States, a story about Krish and Ananya. They are from two different states of India, deeply in love and want to get married. Of course, their parents don't agrees. To convert their love story into a love marriage, the couple have a tough battle in front of them. For it is easy to fight and rebel, but it is much harder to convince. Will they make it?

From the author of blockbusters Five Point Someone, One Night @ the Call Center and The 3 Mistakes of My Life, comes another witty tale about inter-community marriages in modern india. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=6969361&ref=x_gr_w_glide_ku_bb&tag=x_gr_w_glide_ku_bb-20
1112,1421508222,9781421508220.0,2005.0,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",4.1,89733,90130,1192,3142,5748,15602,20167,45471,https://images.gr-assets.com/books/1329232329m/263145.jpg,Matsuri Hino,"Paperback, 192 pages","Yuki Cross has no memory of her past prior to the moment she was saved from a vampire attack ten years ago. She was adopted by the headmaster of Cross Academy, and now works alongside Zero to guard the Academy's secret. Cross Adademy is attended by two groups of students: the Day Class and the Night Class. At twilight, when the students of the Day Class return to their dorm, they cross paths with the Night Class on their way to school. Yuki Cross and Zero Kiryu are the Guardians of the school, protecting the Day Class from the Academy's dark secret: the Night Class is full of vampires! (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=263145&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1113,451458923,9780451458930.0,2002.0,"Summer Knight (The Dresden Files, #4)",4.3,91012,98512,3137,150,1156,12546,39840,44820,https://images.gr-assets.com/books/1345557469m/91478.jpg,Jim Butcher,"Mass Market Paperback, 446 pages","For the 1st printing edition of this ISBN, see here.

HARRY DRESDEN -- WIZARD

Lost items found. Paranormal Investigations. Consulting. Advice. Reasonable Rates.
No Love Potions, Endless Purses, or Other Entertainment

Ever since his girlfriend left town to deal with her newly acquired taste for blood, Harry Dresden has been down and out in Chicago. He can't pay his rent. He's alienating his friends. He can't even recall the last time he took a shower.

The only professional wizard in the phone book has become a desperate man.

And just when it seems things can't get any worse, in saunters the Winter Queen of Faerie. She has an offer Harry can't refuse if he wants to free himself of the supernatural hold his faerie godmother has over him--and hopefully end his run of bad luck. All he has to do is find out who murdered the Summer Queen's right-hand man, the Summer Knight, and clear the Winter Queen's name.

It seems simple enough, but Harry knows better than to get caught in the middle of faerie politics. Until he finds out that the fate of the entire world rests on his solving this case. No pressure or anything... (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=91478&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1114,345484266,9780345484260.0,1968.0,"Dragonflight (Dragonriders of Pern, #1)",4.1,95378,101637,2385,1514,4189,19367,34403,42164,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Anne McCaffrey,"Paperback, 299 pages","HOW CAN ONE GIRL SAVE AN ENTIRE WORLD?

To the nobles who live in Benden Weyr, Lessa is nothing but a ragged kitchen girl. For most of her life she has survived by serving those who betrayed her father and took over his lands. Now the time has come for Lessa to shed her disguise—and take back her stolen birthright.

But everything changes when she meets a queen dragon. The bond they share will be deep and last forever. It will protect them when, for the first time in centuries, Lessa’s world is threatened by Thread, an evil substance that falls like rain and destroys everything it touches. Dragons and their Riders once protected the planet from Thread, but there are very few of them left these days. Now brave Lessa must risk her life, and the life of her beloved dragon, to save her beautiful world. . . . (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=61975&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1115,618968474,9780618968470.0,2007.0,"The History of the Hobbit, Part One: Mr. Baggins",3.81,108399,108445,46,11128,7366,17923,26641,45387,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,John D. Rateliff,"Hardcover, 467 pages","First published in 1938, The Hobbit is a story that “grew in the telling,” and many characters and events in the published book are completely different from what Tolkien first wrote to read aloud to his young sons as part of their “fireside reads.” For the first time, The History of the Hobbit reproduces the original version of one of literature’s most famous stories, and includes many little-known illustrations and previously unpublished maps for The Hobbit created by Tolkien himself. Also featured are extensive annotations and commentaries on the date of composition, how Tolkien’s professional and early mythological writings influenced the story, the imaginary geography he created, and how he came to revise the book in the years after publication to accommodate events in The Lord of the Rings. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=1081560&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1116,,,2014.0,Ugly Love,4.3,107583,116301,15257,1759,4146,14108,33398,62890,https://images.gr-assets.com/books/1399179135m/17788401.jpg,Colleen Hoover,"Kindle Edition, 337 pages","When Tate Collins meets airline pilot Miles Archer, she knows it isn’t love at first sight. They wouldn’t even go so far as to consider themselves friends. The only thing Tate and Miles have in common is an undeniable mutual attraction. Once their desires are out in the open, they realize they have the perfect set-up. He doesn’t want love, she doesn’t have time for love, so that just leaves the sex. Their arrangement could be surprisingly seamless, as long as Tate can stick to the only two rules Miles has for her.

Never ask about the past.
Don’t expect a future.

They think they can handle it, but realize almost immediately they can’t handle it at all.

Hearts get infiltrated.
Promises get broken.
Rules get shattered.
Love gets ugly. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=17788401&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1117,014100018X,9780141000180.0,1998.0,"Chocolat (Chocolat, #1)",3.95,84770,93092,3437,916,4161,22099,37751,28165,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Joanne Harris,"Paperback, 306 pages","A timeless novel of a straitlaced village's awakening to joy and sensuality - every page offers a description of chocolate to melt in the mouths of chocoholics, francophiles, armchair gourmets, cookbook readers, and lovers of passion everywhere.

Illuminating Peter Mayle's South of France with a touch of Laura Esquivel's magic realism, Chocolat is a timeless novel of a straitlaced village's awakening to joy and sensuality. In tiny Lansquenet, where nothing much has changed in a hundred years, beautiful newcomer Vianne Rocher and her exquisite chocolate shop arrive and instantly begin to play havoc with Lenten vows. Each box of luscious bonbons comes with a free gift: Vianne's uncanny perception of its buyer's private discontents and a clever, caring cure for them. Is she a witch? Soon the parish no longer cares, as it abandons itself to temptation, happiness, and a dramatic face-off between Easter solemnity and the pagan gaiety of a chocolate festival.

Chocolat's every page offers a description of chocolate to melt in the mouths of chocoholics, francophiles, armchair gourmets, cookbook readers, and lovers of passion everywhere. It's a must for anyone who craves an escapist read, and is a bewitching gift for any holiday. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=47401&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1118,553116606,9780553116600.0,1977.0,The Amityville Horror,3.82,80959,83364,1567,1955,6514,22774,25273,26848,https://images.gr-assets.com/books/1306079371m/293101.jpg,Jay Anson,"Mass Market Paperback, 315 pages","On December 18, 1975, a young family of five moved into their new home, complete with finished basement, swimming pool, and boathouse. Twenty-eight days later, they fled in terror, leaving most of their belongings behind.

The fantastic story of their experiences was widely publicized on network television, newspapers, and national magazines. But the Lutz family never disclosed the full details to the media. Now, their own carefully-reconstructed memories—and independent interviews with local clergy and police—reveal their entire harrowing story.

George and Kathleen Lutz were aware that the house had been the scene of a mass murder—Ronnie DeFeo, 23, was convicted of shooting his parents, brothers, and sisters. But it seemed an ideal home for them and their three children, and the price was right. On the day they moved in, a priest invited to bless the house was told by an unseen voice to ""Get out!"" At his rectory, he began to suffer a series of inexplicable afflictions. Meanwhile, alone in their new home, the Lutz family were embarking on the most terrifying experience of their lives. It began when their five-year-old daughter boasted of her new playmate, someone—or something—named ""Jodie.""

The Amityville Horror is an unforgettable book with all the shocks and gripping suspense of The Exorcist, The Omen, or Rosemary's Baby—but with one vital difference! As the author reports, ""To the extent that I can verify them, all the events in this book are true."" (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=293101&ref=x_gr_w_bb&tag=x_gr_w_bb-20
1119,771068719,9780771068710.0,1992.0,The English Patient,3.88,83741,92162,3308,2829,6755,19783,32472,30323,https://images.gr-assets.com/books/1320527907m/11713.jpg,Michael Ondaatje,"Hardcover, 320 pages","With ravishing beauty and unsettling intelligence, Michael Ondaatje's Booker Prize-winning novel traces the intersection of four damaged lives in an Italian villa at the end of World War II. Hana, the exhausted nurse; the maimed thief, Caravaggio; the wary sapper, Kip: each is haunted by the riddle of the English patient, the nameless, burned man who lies in an upstairs room and whose memories of passion, betrayal, and rescue illuminate this book like flashes of heat lightning. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=11713&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1120,1936305550,9781936305550.0,2012.0,"Gabriel's Rapture (Gabriel's Inferno, #2)",4.22,91213,96953,3449,1868,4020,13830,28161,49074,https://images.gr-assets.com/books/1343962380m/13639050.jpg,Sylvain Reynard,"ebook, 386 pages","Professor Gabriel Emerson has embarked on a passionate, yet clandestine affair with his former student, Julia Mitchell. Sequestered on a romantic holiday in Italy, he tutors her in the sensual delights of the body and the raptures of sex. But when they return, their happiness is threatened by conspiring students, academic politics, and a jealous ex-lover. When Gabriel is confronted by the university administration, will he succumb to Dante's fate? Or will he fight to keep Julia, his Beatrice, forever? In Gabriel's Rapture, the brilliant sequel to the wildly successful debut novel, Gabriel's Inferno, Sylvain Reynard weaves an exquisite love story that will touch the reader's mind, body, and soul, forever. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=13639050&ref=x_gr_w_bb&tag=x_gr_w_bb-20
1121,192839993,9780192839990.0,1914.0,Dubliners,3.85,73140,91256,4078,2091,6230,22010,33444,27481,https://images.gr-assets.com/books/1334138184m/11012.jpg,James Joyce,"Paperback, Oxford World's Classics, 207 pages","This work of art reflects life in Ireland at the turn of the last century, and by rejecting euphemism, reveals to the Irish their unromantic realities. Each of the 15 stories offers glimpses into the lives of ordinary Dubliners, and collectively they paint a portrait of a nation.",https://www.goodreads.com/buy_buttons/12/follow?book_id=11012&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1122,1400063736,9781400063730.0,2009.0,Let the Great World Spin,3.93,71515,79306,8255,1644,4957,16425,30475,25805,https://images.gr-assets.com/books/1474988022m/5941033.jpg,Colum McCann,"Hardcover, 351 pages","In the dawning light of a late-summer morning, the people of lower Manhattan stand hushed, staring up in disbelief at the Twin Towers. It is August 1974, and a mysterious tightrope walker is running, dancing, leaping between the towers, suspended a quarter mile above the ground. In the streets below, a slew of ordinary lives become extraordinary in bestselling novelist Colum McCann’s stunningly intricate portrait of a city and its people.

Let the Great World Spin is the critically acclaimed author’s most ambitious novel yet: a dazzlingly rich vision of the pain, loveliness, mystery, and promise of New York City in the 1970s.

Corrigan, a radical young Irish monk, struggles with his own demons as he lives among the prostitutes in the middle of the burning Bronx. A group of mothers gather in a Park Avenue apartment to mourn their sons who died in Vietnam, only to discover just how much divides them even in grief. A young artist finds herself at the scene of a hit-and-run that sends her own life careening sideways. Tillie, a thirty-eight-year-old grandmother, turns tricks alongside her teenage daughter, determined not only to take care of her family but to prove her own worth.

Elegantly weaving together these and other seemingly disparate lives, McCann’s powerful allegory comes alive in the unforgettable voices of the city’s people, unexpectedly drawn together by hope, beauty, and the “artistic crime of the century.” A sweeping and radical social novel, Let the Great World Spin captures the spirit of America in a time of transition, extraordinary promise, and, in hindsight, heartbreaking innocence. Hailed as a “fiercely original talent” (San Francisco Chronicle), award-winning novelist McCann has delivered a triumphantly American masterpiece that awakens in us a sense of what the novel can achieve, confront, and even heal. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=5941033&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1123,141321318,9780141321320.0,2003.0,"The Eternity Code (Artemis Fowl, #3)",4.04,94437,102207,1900,1169,3601,21954,38901,36582,https://images.gr-assets.com/books/1327945417m/227865.jpg,Eoin Colfer,"Paperback, 352 pages","Thirteen-year-old criminal mastermind Artemis Fowl has constructed a supercomputer from stolen fairy technology. In the wrong hands it could be fatal for humans and fairies alike. But no need to worry, Artemis has a brilliant plan. He's not going to use the computer; he's just going to show it to a ruthless American businessman with Mafia connections. His bodyguard, Butler, will be with him. What could possibly go wrong...? (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=227865&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1124,440236703,9780440236700.0,2001.0,Tell No One,4.11,78070,85209,3738,681,2559,15411,34596,31962,https://images.gr-assets.com/books/1421365049m/43933.jpg,Harlan Coben,"Mass Market Paperback, 370 pages","For Dr. David Beck, the loss was shattering. And every day for the past eight years, he has relived the horror of what happened. The gleaming lake. The pale moonlight. The piercing screams. The night his wife was taken. The last night he saw her alive.

Everyone tells him it's time to move on, to forget the past once and for all. But for David Beck, there can be no closure. A message has appeared on his computer, a phrase only he and his dead wife know. Suddenly Beck is taunted with the impossible- that somewhere, somehow, Elizabeth is alive.

Beck has been warned to tell no one. And he doesn't. Instead, he runs from the people he trusts the most, plunging headlong into a search for the shadowy figure whose messages hold out a desperate hope.

But already Beck is being hunted down. He's headed straight into the heart of a dark and deadly secret- and someone intends to stop him before he gets there. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=43933&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1125,,,1987.0,The Tommyknockers,3.48,89262,95301,1854,4220,12369,31577,28068,19067,https://images.gr-assets.com/books/1394210331m/17660.jpg,Stephen King,"Mass Market Paperback, 747 pages","Librarian's Note: This is alternate cover edition #2
ISBN 10: 0451156609
ISBN13: 9780451156600
See: Original Record Here

Late Last Night and the Night Before ...
... Tommyknockers, tommyknockers, knocking at the door.

Something was happening in Bobbi Anderson's idyllic small town of Haven, Maine. Something that gave every man, woman, and child in town powers far beyond ordinary mortals. Something that turned the town into a death trap for all outsiders. Something that came from a metal object, buried for millennia, that Bobbi accidentally stumbled across.

It wasn't that Bobbi and the other good folks of Haven had sold their souls to reap the rewards of the most deadly evil this side of hell. It was more like a diabolical takeover...an invasion of body and soul--and mind....

Note: All information herein, such as number of pages, publisher, etc., refer to this alternate cover edition and may or may not coincide with the main entry for this ISBN or any other alternate covers.

~ (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=17660&ref=x_gr_w_bb&tag=x_gr_w_bb-20
1126,1423121309,9781423121300.0,2010.0,"Hex Hall (Hex Hall, #1)",3.96,109881,114594,7766,2764,6358,24747,39195,41530,https://images.gr-assets.com/books/1368393885m/5287473.jpg,Rachel Hawkins,"Hardcover, 323 pages","Three years ago, Sophie Mercer discovered that she was a witch. It's gotten her into a few scrapes. Her non-gifted mother has been as supportive as possible, consulting Sophie's estranged father—an elusive European warlock—only when necessary. But when Sophie attracts too much human attention for a prom-night spell gone horribly wrong, it's her dad who decides her punishment: exile to Hex Hall, an isolated reform school for wayward Prodigium, a.k.a. witches, faeries, and shapeshifters.

By the end of her first day among fellow freak-teens, Sophie has quite a scorecard: three powerful enemies who look like supermodels, a futile crush on a gorgeous warlock, a creepy tag-along ghost, and a new roommate who happens to be the most hated person and only vampire student on campus. Worse, Sophie soon learns that a mysterious predator has been attacking students, and her only friend is the number-one suspect.

As a series of blood-curdling mysteries starts to converge, Sophie prepares for the biggest threat of all: an ancient secret society determined to destroy all Prodigium, especially her.

(less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=5287473&ref=x_gr_w_glide_ku_bb&tag=x_gr_w_glide_ku_bb-20
1127,761169253,9780761169250.0,2010.0,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,3.86,93625,97114,3270,6460,6550,18714,27654,37736,https://images.gr-assets.com/books/1404576602m/13099738.jpg,Austin Kleon,"Paperback, 160 pages","You don’t need to be a genius, you just need to be yourself. That’s the message from Austin Kleon, a young writer and artist who knows that creativity is everywhere, creativity is for everyone. A manifesto for the digital age, Steal Like an Artist is a guide whose positive message, graphic look and illustrations, exercises, and examples will put readers directly in touch with their artistic side. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=13099738&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1128,60512806,9780060512800.0,1999.0,Cryptonomicon,4.25,72683,81409,4342,1223,2983,10487,26399,40317,https://images.gr-assets.com/books/1327931476m/816.jpg,Neal Stephenson,"Paperback, 1139 pages","Cryptonomicon zooms all over the world, careening conspiratorially back and forth between two time periods--World War II and the present. Our 1940s heroes are the brilliant mathematician Lawrence Waterhouse, crypt analyst extraordinaire, and gung-ho, morphine-addicted marine Bobby Shaftoe. They're part of Detachment 2702, an Allied group trying to break Axis communication codes while simultaneously preventing the enemy from figuring out that their codes have been broken. Their job boils down to layer upon layer of deception. Dr. Alan Turing is also a member of 2702, and he explains the unit's strange workings to Waterhouse. ""When we want to sink a convoy, we send out an observation plane first... Of course, to observe is not its real duty--we already know exactly where the convoy is. Its real duty is to be observed... Then, when we come round and sink them, the Germans will not find it suspicious.""

All of this secrecy resonates in the present-day story line, in which the grandchildren of the WWII heroes--inimitable programming geek Randy Waterhouse and the lovely and powerful Amy Shaftoe--team up to help create an offshore data haven in Southeast Asia and maybe uncover some gold once destined for Nazi coffers. To top off the paranoiac tone of the book, the mysterious Enoch Root, key member of Detachment 2702 and the Societas Eruditorum, pops up with an unbreakable encryption scheme left over from WWII to befuddle the 1990s protagonists with conspiratorial ties. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=816&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1129,1476730105,9781476730100.0,2013.0,"Beautiful Bastard (Beautiful Bastard, #1)",4.05,111668,119301,7381,3634,6573,20642,37561,50891,https://images.gr-assets.com/books/1362258921m/16102004.jpg,Christina Lauren,"ebook, 320 pages","An ambitious intern. A perfectionist executive. And a whole lot of name calling.

Whip-smart, hardworking, and on her way to an MBA, Chloe Mills has only one problem: her boss, Bennett Ryan. He's exacting, blunt, inconsiderate—and completely irresistible. A Beautiful Bastard.

Bennett has returned to Chicago from France to take a vital role in his family's massive media business. He never expected that the assistant who'd been helping him from abroad was the gorgeous, innocently provocative—completely infuriating—creature he now has to see every day. Despite the rumors, he's never been one for a workplace hookup. But Chloe's so tempting he's willing to bend the rules—or outright smash them—if it means he can have her. All over the office.

As their appetites for one another increase to a breaking point, Bennett and Chloe must decide exactly what they're willing to lose in order to win each other.

Originally only available online as The Office by tby789 — and garnering over 2 million reads on fanfiction sites — Beautiful Bastard has been extensively updated for re-release. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=16102004&ref=x_gr_w_bb&tag=x_gr_w_bb-20
1130,60959037,9780060959040.0,2000.0,Prodigal Summer,3.98,78529,81104,5233,1196,4129,17398,30971,27410,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Barbara Kingsolver,"Paperback, 444 pages","Prodigal Summer weaves together three stories of human love within a larger tapestry of lives inhabiting the forested mountains and struggling small farms of southern Appalachia.

From her outpost in an isolated mountain cabin, Deanna Wolfe, a reclusive wildlife biologist, watches a den of coyotes that have recently migrated into the region. She is caught off-guard by a young hunter who invades her most private spaces and confounds her self-assured, solitary life. On a farm several miles down the mountain, Lusa Maluf Landowski, a bookish city girl turned farmer's wife, finds herself unexpectedly marooned in a strange place where she must declare or lose her attachment to the land that has become her own. And a few more miles down the road, a pair of elderly feuding neighbors tend their respective farms and wrangle about God, pesticides, and the possibilities of a future neither of them expected.

Over the course of one humid summer, these characters find their connections to one another and to the flora and fauna with whom they share a place. Prodigal Summer demonstrates a balance of narrative, drama and ideas that is characteristic of Barbara Kingsolver's finest work. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=14249&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1131,452282829,9780452282830.0,1996.0,We Were the Mulvaneys,3.7,77251,80906,2557,2679,7047,22287,29134,19759,https://images.gr-assets.com/books/1309282868m/5204.jpg,Joyce Carol Oates,"Paperback, Oprah's Book Club edition, 454 pages","The Mulvaneys of High Point Farm in Mt. Ephraim, New York, are a large and fortunate clan, blessed with good looks, abundant charisma, and boundless promise. But over the twenty-five year span of this ambitious novel, the Mulvaneys will slide, almost imperceptibly at first, from the pinnacle of happiness, transformed by the vagaries of fate into a scattered collection of lost and lonely souls.It is the youngest son, Judd, now an adult, who attempts to piece together the fragments of the Mulvaneys' former glory, seeking to uncover and understand the secret violation that occasioned the family's tragic downfall. Each of the Mulvaneys endures some form of exile- physical or spiritual - but in the end they find a way to bridge the chasms that have opened up among them, reuniting in the spirit of love and healing. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=5204&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
1132,006097625X,9780060976260.0,1993.0,Understanding Comics: The Invisible Art,3.98,77277,77953,1659,4662,4632,12948,20928,34783,https://images.gr-assets.com/books/1328408101m/102920.jpg,Scott McCloud,"Paperback, 215 pages","The bestselling international classic on storytelling and visual communication

""You must read this book."" — Neil Gaiman

Praised throughout the cartoon industry by such luminaries as Art Spiegelman, Matt Groening, and Will Eisner, Scott McCloud's Understanding Comics is a seminal examination of comics art: its rich history, surprising technical components, and major cultural significance. Explore the secret world between the panels, through the lines, and within the hidden symbols of a powerful but misunderstood art form. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=102920&ref=x_gr_w_bb&tag=x_gr_w_bb-20
1133,316077054,9780316077060.0,2010.0,"Beautiful Darkness (Caster Chronicles, #2)",3.84,95447,107651,6614,2229,7934,27698,36754,33036,https://images.gr-assets.com/books/1327879100m/7842288.jpg,Jocelyn Davies,"Hardcover, 390 pages","On the night of Skye’s seventeenth birthday, she meets two enigmatic strangers. Complete opposites—like fire and ice—Asher is dark and wild, while Devin is fair and aloof. Their sudden appearance sends Skye’s life into a tailspin. She has no idea what they want, or why they seem to follow her every move—only that their presence coincides with a flurry of strange events. Soon she begins to doubt not just the identity of the two boys, but also the truth about her own past.

In the dead of a bitingly cold Colorado winter, Skye finds herself coming to terms with the impossible secret that threatens to shatter her world. Torn between Asher, who she can’t help falling for, and Devin, who she can’t stay away from, the consequences of Skye’s choice will reach further than the three of them could ever imagine.

A Beautiful Dark is the first book in a captivating trilogy by debut author Jocelyn Davies. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=10429025&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
