book_id,title,1,2,3,4,5,6,7,8,9,10
5214,"The Archer's Tale (The Grail Quest, #1)",3872,3945,4232,5117,5332,6062,6551,7162,7474,8218
5215,Plan B: Further Thoughts on Faith,2580,5118,6917,7328,8063,8095,9165,203,690,890
5216,In the Company of the Courtesan,2222,390,439,536,610,745,824,835,1009,1202
5217,"The Skull Throne (Demon Cycle, #4)",1709,2565,5120,6609,9132,1611,3050,3954,4274,5435
5218,"Devil May Cry (Dark-Hunter, #11)",2280,2505,3166,3395,3958,4032,4343,4474,4694,5121
5219,Two By Two,107,152,169,283,299,417,547,566,617,677
5220,Sea Glass,4259,4431,4830,5000,5123,6425,6439,7306,8954,9074
5221,"River Secrets (The Books of Bayern, #3)",1433,1767,4159,5124,6883,8203,9263,3532,2689,6252
5222,"Be Careful What You Wish For (The Clifton Chronicles, #4)",1828,2641,2785,3473,3773,3845,4966,5125,5815,5955
5223,"Inescapable (The Premonition, #1)",6061,8332,118,840,1692,3069,3255,3984,3072,5584
5224,"Illusions (Wings, #3)",4131,5127,7617,3575,3774,5439,2250,1,2,3
5225,Fatal Vision,1384,1747,3930,909,1216,1331,2786,3472,3635,4461
5226,Gang Leader for a Day: A Rogue Sociologist Takes to the Streets,1,2,3,4,5,6,7,8,9,10
5227,Magician: Apprentice  (Raymond E. Feist's Magician: Apprentice #1),1573,1786,2249,2414,4900,5052,5845,6409,6474,7663
5228,Developing the Leader Within You,2520,5792,7851,83,86,123,224,278,591,826
5229,"That Hideous Strength (Space Trilogy, #3)",329,344,359,489,537,635,1093,1910,2739,2818
5230,The Bees,1,2,3,4,5,6,7,8,9,10
5231,Ape House,1770,5134,543,2363,2643,2873,2883,3309,3372,4355
5232,Polgara the Sorceress (Malloreon),5135,8966,1399,1444,1671,1905,2164,2769,3047,3432
5233,China Rich Girlfriend (Crazy Rich Asians #2),5136,8599,9606,2121,2679,3139,3703,4567,5726,4875
5234,A Woman After God's Own Heart,5137,6703,8410,1048,4443,5532,6266,39,110,135
5235,"State of the Union (Scot Harvath, #3)",5138,5728,6236,6543,6555,6689,6822,7230,7308,7689
5236,The Good House,6891,2638,5517,8157,8880,9183,120,404,691,1696
5237,"Bless Me, Ultima",1,2,3,4,5,6,7,8,9,10
5238,Glamorama,1882,2764,5141,5861,7640,9702,3229,3024,3511,4986
5239,"F is for Fugitive (Kinsey Millhone, #6)",2781,3551,3888,4424,4563,5142,5210,5485,5551,5563
5240,"The Redeemer (Harry Hole, #6)",3585,5143,1722,1856,2392,3323,4172,4987,7375,2859
5241,Silk,9728,1,2,3,4,5,6,7,8,9
5242,A Secret Kept,9600,228,1,2,3,4,5,6,7,8
5243,"The Remnant (Left Behind, #10)",3231,3553,3849,4211,4460,4466,4548,4936,5146,6691
5244,The Baron in the Trees,1999,2656,7913,7624,9597,8074,9602,1,2,3
5245,"Twilight: The Graphic Novel, Vol. 2  (Twilight: The Graphic Novel, #2)",3028,49,52,56,73,726,827,4015,6455,6208
5246,"Raw (RAW Family, #1)",882,5012,5018,2910,3808,4811,4587,2582,4546,4315
5248,The Darkest Lie (Lords of the Underworld #6),3134,3675,3914,4130,4203,5150,5790,6335,7301,8280
5249,"Czas pogardy (Saga o Wied??minie, #4)",3925,4405,5151,5944,8201,6927,1,2,3,4
5250,"That Boy (That Boy, #1)",9237,4024,1,2,3,4,5,6,7,8
5251,The Dressmaker,42,3519,5357,7284,8558,8703,221,595,936,1539
5252,"Paradise (Second Opportunities, #1)",5910,5916,6704,6808,8941,9637,6598,7924,655,9088
5253,Jumanji,5155,8741,620,3793,4639,4751,5416,5484,7481,8501
5254,Replay,142,436,636,874,1068,1774,4597,4816,5600,5635
5255,Incognito: The Secret Lives of the Brain,8829,1137,1514,1805,2081,2147,2346,2499,2749,2800
5256,Death by Black Hole - And Other Cosmic Quandaries,167,274,279,319,374,660,2137,2632,5772,4819
5257,The Edible Woman,875,1386,2521,2530,3273,3769,5159,5295,6546,7486
5258,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,2464,4047,5160,5585,1255,9025,947,5898,7365,7441
5259,Heartless,576,767,1338,2220,5023,5161,6455,8841,49,52
5260,"The Pigman (The Pigman, #1)",5055,5799,6712,8131,8408,9693,7000,8153,5899,7737
5261,"Deep Storm (Jeremy Logan, #1)",1429,3626,4198,4543,4615,4618,5238,5461,5808,6556
5262,"Abandon (Abandon, #1)",1713,2039,2045,2242,2642,3393,3522,4014,4144,4160
5263,"The Full Cupboard of Life (No. 1 Ladies' Detective Agency, #5)",3148,3955,4177,5165,5793,6215,6946,7340,7832,8077
5264,"How to Marry a Millionaire Vampire (Love at Stake, #1)",44,107,152,169,283,299,417,547,566,617
5265,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright and Early Board Books),248,355,361,388,791,1333,2473,3000,3220,3307
5266,"Beautiful Bitch (Beautiful Bastard, #1.5)",2536,3669,5168,6293,7235,8574,1302,8629,221,595
5267,"The Recruit (Cherub, #1)",6662,6727,8427,9529,9685,327,505,523,716,940
5269,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,6440,6833,2720,3379,4398,6742,6817,8093,8226,8232
5270,"The Christmas Box (The Christmas Box, #1)",5171,6949,8951,9167,9323,2881,3826,1746,4385,7058
5271,"My Blood Approves (My Blood Approves, #1)",2098,2378,5172,6651,6831,7312,7531,8624,8205,6633
5272,"Until November (Until, #1)",8910,9334,8769,6882,3062,5608,6985,7608,9299,9454
5273,The Bloody Chamber and Other Stories,8363,1530,1630,2282,2389,3603,4069,5938,9407,6519
5274,A Cook's Tour: Global Adventures in Extreme Cuisines,3941,5175,9193,1596,2352,2819,3042,3221,3313,3602
5275,The Power of Art,8149,6275,9199,5170,6440,6833,4955,1360,7755,9625
5276,"Finding Me: A Decade of Darkness, a Life Reclaimed - A Memoir of the Cleveland Kidnappings",3884,4073,5724,6417,7756,982,1924,5888,3496,9273
5277,"Born in Shame (Born In Trilogy, #3)",1658,1729,1904,1939,2060,2366,2393,2816,2831,2837
5278,"Return to Paradise (Leaving Paradise, #2)",1880,3211,3874,5179,9742,5228,2420,6427,6445,1
5279,My Heart and Other Black Holes,1,2,3,4,5,6,7,8,9,10
5280,Girl in a Band,2354,2845,4134,7044,8253,3851,1259,2269,2765,2842
5281,"Ninth Grade Slays (The Chronicles of Vladimir Tod, #2)",5182,6211,7325,4095,8245,9409,6639,8133,3840,8776
5282,"Book of the Dead (Kay Scarpetta, #15)",1078,2003,2044,2117,2259,2314,2703,3059,3384,3618
5283,The Hero With a Thousand Faces,2857,5327,7969,9358,9378,4975,8418,7072,785,3024
5284,"Bad Blood (Virgil Flowers, #4)",3076,3631,5014,5185,5383,6055,6434,6568,6803,7033
5285,"Jesus Freaks: Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks (Jesus Freaks, #1)",8778,1,2,3,4,5,6,7,8,9
5286,Cooked: A Natural History of Transformation,1047,2320,3232,5187,84,483,570,634,654,687
5287,Daughter of the Blood (The Black Jewels #1),5188,6367,6981,7842,9740,9416,8095,9165,203,690
5288,"The Lost Gate (Mither Mages, #1)",488,831,1200,1625,2275,2524,2854,5189,5288,6365
5289,"Police (Harry Hole, #10)",5197,5198,261,7435,2635,7576,3525,2123,301,4831
5290,"Vittorio, The Vampire (New Tales of the Vampires, #2)",690,890,1204,1513,1966,2310,3079,3284,3417,4119
5291,"Fushigi Yûgi: The Mysterious Play, Vol. 1: Priestess",3446,2810,1,2,3,4,5,6,7,8
5292,"The Lace Reader (The Lace Reader, #1)",6485,8607,4243,9094,4278,9186,4294,1941,3842,6229
5293,Anne Rice's The Tale of the Body Thief (A Graphic Novel),1363,203,690,890,1204,1513,1966,2310,3079,3284
5294,The Lone Ranger and Tonto Fistfight in Heaven,8214,9332,586,8741,6043,1,2,3,4,5
5295,"A Stroke of Midnight (Merry Gentry, #4)",1533,2059,2190,2266,2304,2509,2510,2564,2865,3117
5296,The Chemist,1604,1601,5198,2123,7460,4831,1401,8668,2635,5190
5297,"Empress Orchid (Empress Orchid, #1)",6068,1859,5227,2582,4811,1926,7471,5368,5012,882
5298,And Another Thing...,910,1124,1159,1378,1741,3283,3898,5199,5343,7757
5299,"Monday Mourning (Temperance Brennan, #7)",2924,4371,5200,5535,5719,5725,6032,6923,7145,7151
5300,"Damaged (Damaged, #1)",834,881,1277,1321,1454,1463,1493,1906,2203,2909
5301,"The Princess and the Goblin  (Princess Irene and Curdie, #1)",3772,9245,9480,6230,2610,1780,8913,7097,8579,499
5302,"The Preacher (Patrik Hedstr??m, #2)",5203,7595,8594,2177,5520,6670,5899,6988,1508,2783
5303,There's a Wocket in My Pocket!,248,355,361,388,791,1333,2473,3000,3220,3307
5304,Midnight,792,1558,1687,1697,1896,1982,2179,2693,2820,3126
5305,The Gatecrasher,4475,5206,6180,1183,1510,3676,7933,9006,3272,8208
5306,"The Confusion (The Baroque Cycle, #2)",26,24,27,1819,25,9584,1603,28,4547,7299
5307,"Raising Steam (Discworld, #40, Moist von Lipwig #3 )",748,886,1076,1322,1327,1328,1352,1700,1745,1898
5308,"Independent Study (The Testing, #2)",882,2132,4587,2615,5012,7471,8550,4712,4326,5053
5309,"X (Kinsey Millhone, #24)",2781,3551,3888,4424,4563,5142,5210,5485,5551,5563
5310,Lord of Light,2852,6475,7203,8615,9178,9666,5392,2667,5092,9539
5311,Esio Trot,183,332,370,413,1244,1640,1911,2091,2579,2699
5312,"Hellboy, Vol. 3: The Chained Coffin and Others (Hellboy, #3)",6714,1923,9473,4818,9113,6716,7790,6685,6607,3461
5313,A Simple Plan,5214,2663,3036,3426,5223,6530,8502,915,1613,1990
5314,"Run for Your Life (Michael Bennett, #2)",3114,3562,3755,5215,5723,6118,7775,7904,8593,8851
5315,Play It as It Lays,887,5051,6051,8829,7780,3861,9640,1858,1137,1514
5316,"Dime Store Magic (Women of the Otherworld, #3)",1237,1756,2950,4215,4812,5217,5615,5704,5873,7443
5317,"Blue Mars (Mars Trilogy, #3)",5218,7359,8001,6276,6830,3709,1772,3576,4523,6290
5318,The Valkyries,1193,2482,5219,1509,2856,3097,3325,3351,4087,5702
5319,"The Long Way Home (Chief Inspector Armand Gamache, #10)",3560,4077,4217,4321,4470,4507,4512,4838,5220,5321
5320,Please Ignore Vera Dietz,6792,72,229,234,240,302,346,437,484,548
5321,"Curse of the Bane (The Last Apprentice / Wardstone Chronicles, #2)",5222,5616,7318,4758,7350,8505,3024,3511,4986,298
5322,"The Struggle (The Vampire Diaries, #2)",3036,3426,5223,6530,1282,2916,5010,4686,5214,3574
5323,"The Dark Highlander (Highlander, #5)",1865,1875,1918,1919,2550,4137,4457,5224,5225,5800
5324,"The Immortal Highlander (Highlander, #6)",1865,1875,1918,1919,2550,4137,4457,5224,5225,5800
5325,"No god but God: The Origins, Evolution and Future of Islam",5226,1,2,3,4,5,6,7,8,9
5326,"VALIS (VALIS Trilogy, #1)",2582,4811,5198,6068,1926,5149,5687,7471,3040,882
5327,The Second Sex,512,1880,3211,3874,5179,9742,1861,5868,2420,6427
5328,"The Runaway King (The Ascendance Trilogy, #2)",5229,8407,743,1156,1536,2319,2332,3136,3546,3784
5329,"Dragon Wing (The Death Gate Cycle, #1)",2205,2901,4141,4802,4849,5230,6165,6713,7130,7201
5330,Jailbird,294,402,1061,1654,1682,2067,2139,2512,2728,3021
5331,"Y: The Last Man, Vol. 9: Motherland (Y: The Last Man, #9)",5232,5483,1186,3610,5267,5078,4492,8849,5085,1016
5332,"Ilium (Ilium, #1)",1464,3195,3196,4796,5233,6835,7320,8256,3172,9
5333,"Lumberjanes, Vol. 1: Beware the Kitten Holy",2689,6252,6491,8405,2618,1162,1433,1767,4159,5124
5334,The Highly Sensitive Person: How to Thrive When the World Overwhelms You,5411,8228,8915,2124,7089,1,2,3,4,5
5335,The Palace of Illusions,9486,5820,1,2,3,4,5,6,7,8
5336,The First American: The Life and Times of Benjamin Franklin,1,2,3,4,5,6,7,8,9,10
5337,"Dance of Death (Pendergast, #6; Diogenes, #2)",3626,4198,4543,4615,4618,5238,5461,5808,6556,6979
5338,"This World We Live In (Last Survivors, #3)",5227,5245,2582,1926,5687,6836,6068,1963,261,5198
5339,"Hunter x Hunter, Vol. 01 (Hunter x Hunter, #1)",6449,1,2,3,4,5,6,7,8,9
5340,"Vengeance in Death (In Death, #6)",3756,4342,4867,4948,5241,5409,5715,6204,6458,6632
5341,"To Say Nothing of the Dog (Oxford Time Travel, #2)",5242,8249,2628,9212,1,2,3,4,5,6
5342,"The Gift (Witch & Wizard, #2)",239,263,333,564,668,1336,1515,1724,1985,2150
5343,The Terminal Man,483,570,634,654,687,1104,1281,1544,1572,1655
5344,"A Game of Thrones: Comic Book, Issue 1",1963,301,261,2886,2582,2635,5687,6316,7576,9444
5345,"White Cat (Curse Workers, #1)",5249,1097,5251,5255,5247,5257,5252,5253,5256,5250
5346,Where I'm Calling From: New and Selected Stories,5253,5257,1097,5251,5252,5250,5260,5255,5256,5249
5347,"Something Rotten (Thursday Next, #4)",5261,5249,5251,5255,5257,5252,5247,1097,5253,5258
5348,"The Land of Painted Caves (Earth's Children, #6)",5251,5252,5255,5250,5257,1097,5253,5247,5259,5256
5349,Autobiography of a Face,5252,5251,5253,5257,5260,5259,1097,5256,5255,5249
5350,Vanishing Girls,5252,5253,5257,5250,1097,5255,5256,5260,5249,5259
5351,Snow White and the Seven Dwarfs (Little Golden Book),5251,5250,5253,5257,1097,5255,5260,5256,5249,5259
5352,"Darke (Septimus Heap, #6)",5257,5251,5252,1097,5250,5247,5255,5256,5260,5259
5353,The Wimpy Kid Movie Diary (Diary of a Wimpy Kid),1030,1153,1181,1359,2040,2920,4414,5254,8530,3574
5354,The Thin Man,5251,5253,1097,5257,5252,5250,5249,5247,5256,5259
5355,Trading Up,5251,5253,5252,5257,5259,5260,5250,1097,5247,5255
5356,"The Uplift War (The Uplift Saga, #3)",5253,5251,5252,5250,1097,5255,5256,5247,5259,5260
5357,"Rage of a Demon King (The Serpentwar Saga, #3)",3219,4616,5093,4602,2119,5227,6213,5261,4506,4191
5358,Lucky Jim,5260,5250,5256,5253,5251,5252,5257,1097,5249,5247
5359,"A Faint Cold Fear (Grant County, #3)",5259,5250,5251,5252,5253,5256,5257,1097,5247,5255
5360,"The Rose Society (The Young Elites, #2)",5247,5249,5251,5253,5250,5257,5255,1097,5248,5252
5361,Angel Falls,686,1387,1579,2535,2995,3020,3234,3328,4016,4060
5362,Waiting For You,5263,6550,9370,1,2,3,4,5,6,7
5363,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,5349,3574,389,1030,1153,1181,1359,2040,2920,4414
5364,Mao's Last Dancer,3620,11,4327,6213,4889,6939,8513,2454,2702,4888
5365,"The Neighbor (Detective D.D. Warren, #3)",3011,3678,3993,4532,4750,4759,5266,5689,6223,7521
5366,"Y: The Last Man, Vol. 10: Whys and Wherefores (Y: The Last Man, #10)",3610,5267,4492,5078,4413,5232,5483,8849,1016,2118
5367,"Eon (The Way, #1)",9338,7186,7183,4944,2702,33,34,1292,4327,112
5368,The Summer Before the War,4873,2823,4949,2829,7585,4831,2830,4969,4516,3219
5369,"Memories, Dreams, Reflections",1097,965,5259,5253,7707,950,5260,5251,5257,5252
5370,"Bullet (Anita Blake, Vampire Hunter #19)",1533,2059,2190,2266,2304,2509,2510,2564,2865,3117
5371,"The Scottish Prisoner (Lord John Grey, #3)",459,549,706,856,1013,1261,1701,3714,5272,6798
5372,"Reunion (The Mediator, #3)",1713,2039,2045,2242,2642,3393,3522,4014,4144,4160
5374,Laughable Loves,3844,4449,5682,6885,7650,2880,8278,320,3952,17
5375,"The Secret Diaries of Miss Miranda Cheever (Bevelstoke, #1)",3841,4527,4821,5275,5787,6045,7156,9381,1269,9583
5376,The Constitution of the United States of America,6620,6338,2169,1054,7342,6688,383,1,2,3
5377,Gustav Klimt: 1862-1918,5503,1,2,3,4,5,6,7,8,9
5378,Under the Volcano,238,848,1276,1877,9760,127,191,209,884,1329
5379,Sleep Tight,7768,7897,6272,6355,6496,1674,2620,3127,3270,3280
5380,"Dinosaurs Before Dark (Magic Tree House, #1)",8899,9647,1854,2377,2612,2766,3335,3440,4181,4824
5381,Have Space Suit-Will Travel,628,1166,3962,4102,5046,5281,6007,6197,6875,7326
5382,The Sea Wolf,927,1628,5282,5949,8551,6926,5327,7969,9358,9378
5383,"Darkest Hour (The Mediator, #4)",1713,2039,2045,2242,2642,3393,3522,4014,4144,4160
5384,Hark! A Vagrant,221,595,936,1539,4375,6298,4236,546,1866,2806
5385,The Dive From Clausen's Pier,3334,5517,8157,8880,9183,120,404,691,1696,2008
5386,Death in Venice,932,6757,320,7834,4270,7164,8324,2219,7955,6707
5387,The Tibetan Book of Living and Dying,2594,5348,6107,9628,9055,5339,7374,3257,7131,6459
5388,Enchantment,488,831,1200,1625,2275,2524,2854,5189,5288,6365
5389,The Fall of the House of Usher,507,2328,2429,5289,6264,6897,7137,8924,3052,1684
5390,"The Soldiers of Halla (Pendragon, #10)",4156,4377,4581,5041,5290,5401,6017,6660,5834,1
5391,"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)",5291,345,1,2,3,4,5,6,7,8
5392,"Regeneration (Regeneration, #1)",8291,3410,3622,4005,4713,5039,5367,6137,6627,6884
5393,"The Initiate (Divergent, #0.2)",69,1032,1184,2418,3230,5293,7877,2049,3499,3641
5394,Lucky Man,5490,7763,84,483,570,634,654,687,1104,1281
5395,The Penelopiad,875,1386,2521,2530,3273,3769,5159,5295,6546,7486
5396,The Improbable Adventures of Sherlock Holmes,72,229,234,240,302,346,437,484,548,551
5397,The Starter Wife,1,2,3,4,5,6,7,8,9,10
5398,"Fables, Vol. 2: Animal Farm",5880,6288,7908,8794,7505,9021,4785,8071,1064,3338
5399,The Fire Next Time,3445,3463,96,99,1091,1545,3490,4504,5028,9371
5400,Don't Let the Pigeon Stay Up Late!,2822,4855,5300,5969,7596,9623,1,2,3,4
5401,We3,7154,7259,2079,8111,679,1794,2803,3711,4666,351
5402,"Princess in Pink (The Princess Diaries, #5)",1713,2039,2045,2242,2642,3393,3522,4014,4144,4160
5403,"The Coffin Club (Vampire Kisses, #5)",5303,5693,5971,6120,6436,6508,919,1584,2042,2061
5404,Main Street,6506,37,329,344,359,489,537,635,1093,1910
5405,Percy Jackson's Greek Gods (A Percy Jackson and the Olympians Guide),41,151,159,163,175,212,291,367,678,901
5406,"Dairy Queen (Dairy Queen, #1)",40,1257,2050,2416,2669,6851,3009,945,8167,9540
5407,Telegraph Avenue,1847,4066,5307,7509,3367,8472,84,483,570,634
5408,"Undone (Will Trent, #3)",3558,4300,4464,4707,5022,5308,5549,5663,6035,7324
5409,The Book of Speculation,2353,4171,1,2,3,4,5,6,7,8
5410,"Flirt (Anita Blake, Vampire Hunter #18)",1533,2059,2190,2266,2304,2509,2510,2564,2865,3117
5411,"Inner Harbor (Chesapeake Bay Saga, #3)",1658,1729,1904,1939,2060,2366,2393,2816,2831,2837
5412,"Bite Me (A Love Story, #3)",1140,2005,2384,2649,2877,2989,3202,3815,4142,5312
5413,Zen of Seeing: Seeing/Drawing as Meditation,8826,5001,4996,4886,4999,6445,6427,4998,3904,8468
5414,"Green Rider (Green Rider, #1)",7726,3101,3951,4004,4150,4287,4927,5042,5534,5784
5416,"Boy, Snow, Bird",6237,75,1438,2751,9312,2610,793,898,8531,9344
5417,"E is for Evidence (Kinsey Millhone, #5)",5313,8826,5001,4886,4999,4996,4998,6427,6445,8468
5418,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",7597,8829,1777,1892,3088,3133,4028,4117,4378,4524
5419,Solar,1986,2001,2622,3092,5318,6164,6319,9748,2467,4478
5420,The Structure of Scientific Revolutions,207,1778,4341,6139,9353,2163,6693,1773,4345,6038
5421,Small Island,6242,3616,5375,8301,1702,2905,5746,9485,8353,4748
5422,"A Great Reckoning (Chief Inspector Armand Gamache, #12)",3560,4077,4217,4321,4470,4507,4512,4838,5220,5321
5423,The Sky is Falling,2043,2286,2554,2983,3508,3559,3578,4275,4671,4834
5424,The Fifth Discipline: The Art & Practice of The Learning Organization,6609,9132,3050,3954,4274,5435,6265,6295,7248,7300
5425,Darkness at Noon,2163,6159,6783,6480,499,889,1006,2496,4682,4978
5426,"The Perfect Play (Play by Play, #1)",4586,1376,5883,3292,1884,2976,2250,2835,1,2
5427,Straight Talking,1098,2965,3506,3549,4282,4310,4320,5326,7523,7542
5428,"Dauntless (The Lost Fleet, #1)",7969,9358,9378,5184,4975,8418,7072,372,927,1628
5429,"The Curse of Chalion (World of the Five Gods, #1)",6219,6522,6971,7190,7436,8316,8783,9639,238,848
5430,Me & Emma,4157,5137,6703,8410,5532,6266,6573,40,1257,2050
5431,"Chesapeake Blue (Chesapeake Bay Saga, #4)",1658,1729,1904,1939,2060,2366,2393,2816,2831,2837
5432,Ash,1,2,3,4,5,6,7,8,9,10
5433,"The Burning Land (The Saxon Stories, #5)",3872,3945,4232,5117,5332,6062,6551,7162,7474,8218
5434,"Second Helpings (Jessica Darling, #2)",5333,6272,6355,6496,4103,7039,3385,5768,5896,7869
5435,Diane Arbus: Monograph,2511,2814,3779,9579,5766,6553,414,3215,4794,5466
5436,"The Earth, My Butt, and Other Big Round Things",3949,4222,6645,1998,3300,2942,5234,6022,1,2
5437,Lord Jim,5336,6637,8385,6039,4983,9393,3024,3511,4986,5184
5438,A Color of His Own,6505,6728,172,7697,8522,5706,494,650,1975,1
5439,Don't Panic: The Official Hitchhiker's Guide to the Galaxy Companion,7208,67,1065,5424,3915,2132,2153,4863,4892,6169
5440,"Things Not Seen (Things, #1)",7374,1180,6107,9628,9055,3257,7131,6459,4034,1361
5441,House,3775,4126,4202,4837,5735,6828,8600,9115,9250,1205
5442,"Vicious (Villains, #1)",4306,5341,8091,531,1715,7302,7950,2532,9017,8531
5443,"Raise the Titanic! (Dirk Pitt, #4)",4916,5104,5342,5656,6462,7205,7669,7863,7965,8090
5444,The Supernaturalist,910,1124,1159,1378,1741,3283,3898,5199,5343,7757
5445,"Queen of Babble in the Big City (Queen of Babble, #2)",1713,2039,2045,2242,2642,3393,3522,4014,4144,4160
5446,Yertle the Turtle and Other Stories,248,355,361,388,791,1333,2473,3000,3220,3307
5447,The Rent Collector,1392,3027,6196,5852,6905,2602,1602,3636,8079,1
5448,Family Matters,5347,5114,1,2,3,4,5,6,7,8
5449,The Happiest Baby on the Block: The New Way to Calm Crying and Help Your Newborn Baby Sleep Longer,2594,4542,5575,7489,7843,5287,397,1,2,3
5450,"Until You (Fall Away, #1.5)",8460,2151,7979,9600,5264,4029,5531,9501,9608,1800
5451,Perahu Kertas,5841,7334,7635,8845,4897,7333,9121,9123,9142,9616
5452,Schooled,5353,5352,4247,8767,50,7961,2869,2797,3518,3408
5453,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,5351,5353,4247,8767,7961,50,2869,9635,3620,2797
5454,Merle's Door: Lessons from a Freethinking Dog,5351,5352,4247,8767,50,2797,7961,2869,3518,3408
5455,"Brian's Winter (Brian's Saga, #3)",5354,6624,3179,409,3973,5407,4180,4459,2866,2907
5456,How the García Girls Lost Their Accents ,5355,7698,2204,3841,4527,4821,5275,5787,6045,7156
5457,"Be with Me (Wait for You, #2)",5356,5913,7221,7586,9474,743,1156,1536,2319,2332
5458,"Jo's Boys (Little Women, #3)",3519,5357,7284,8558,8703,5153,1907,4561,1,2
5459,Home (Myron Bolitar #11),2019,2025,2681,2807,3106,3112,3222,3299,3336,3838
5460,Notes of a Dirty Old Man,1425,1933,2307,4340,4868,5359,5754,6199,8621,4444
5461,"The Absent One (Department Q, #2)",9246,2379,6478,9185,6740,1,2,3,4,5
5462,The Good Lord Bird,5361,9580,96,99,1091,1545,3490,4504,5028,9371
5463,"Greenwitch (The Dark Is Rising, #3)",3758,4452,4566,5362,9201,1415,8509,938,1981,3296
5464,"The Walking Dead, Vol. 05: The Best Defense",5665,6873,7622,7653,7911,9536,7946,3741,5864,7703
5466,"Take a Chance (Rosemary Beach, #7; Chance, #1)",1956,1967,2327,2623,2734,2826,2993,3528,3604,4329
5467,"Portrait of a Spy (Gabriel Allon, #11)",4611,4738,4988,5008,5365,6024,6119,6162,6217,6256
5468,"One Good Turn (Jackson Brodie, #2)",1866,2806,3889,4525,4766,5366,7416,221,595,936
5469,"Abarat (Abarat, #1)",4005,4713,5039,5367,6137,6627,6884,6950,8648,9075
5470,"2061: Odyssey Three (Space Odyssey, #3)",5034,4301,7460,7471,4888,5198,5377,5012,2454,882
5471,What Got You Here Won't Get You There: How Successful People Become Even More Successful,5812,3009,4542,5575,7489,7843,1273,4107,1652,2640
5472,"The Walk (The Walk, #1)",7460,5377,4301,5368,5034,5378,7471,661,4888,2932
5473,"Afterlife (Evernight, #4)",2552,3116,4272,5371,9496,568,7384,1260,1926,1
5474,Slam,788,1402,2159,3146,4304,5372,8894,9554,8871,2546
5475,"Dark Triumph (His Fair Assassin, #2)",5373,593,1005,1232,1937,2262,2345,2627,3223,3242
5476,The Crossover,2093,2196,3071,4197,4364,3884,6526,2013,497,3148
5477,"Edensor (Tetralogi Laskar Pelangi, #3)",5375,8301,1702,2905,5746,5320,9485,4748,1,2
5478,The Line of Beauty,1011,4878,5537,5783,6636,7165,8721,1203,2156,5934
5479,The Rose Garden,5034,4301,5370,5368,5378,7460,2454,4888,11,8723
5481,"The English Assassin (Gabriel Allon, #2)",5034,5377,5368,5370,4301,7460,7471,5035,4888,6213
5482,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,3537,5379,7113,8310,194,480,846,942,1111,1222
5483,The Effective Executive: The Definitive Guide to Getting the Right Things Done (Harperbusiness Essentials),6609,9132,3050,3954,4274,5435,6265,6295,7248,7300
5484,"The Wicked + The Divine, Vol. 1: The Faust Act",933,5858,7379,9249,3599,201,853,2650,3143,4423
5485,Innocence,792,1558,1687,1697,1896,1982,2179,2693,2820,3126
5486,"Dark of the Moon (Virgil Flowers, #1)",3076,3631,5014,5185,5383,6055,6434,6568,6803,7033
5487,The Law of Attraction: The Basics of the Teachings of Abraham,4419,8259,9654,366,845,4072,5486,7102,6520,4123
5488,"In The Afterlight (The Darkest Minds, #3)",2839,5385,7479,6587,2247,4491,9300,2252,2265,2708
5489,"Goddess Interrupted (Goddess Test, #2)",5386,2694,1530,1630,2282,2389,3603,4069,5938,9407
5490,"Lucinda's Secret (The Spiderwick Chronicles, #3)",4704,5056,5387,2355,3276,4498,5541,9066,3226,5781
5491,"Henry Huggins (Henry Huggins, #1)",1890,1570,1799,3969,5749,6826,4161,2930,633,4632
5492,Bedtime for Frances,4237,8398,1209,2289,539,675,1469,1929,2287,2516
5493,Totto-chan: The Little Girl at the Window,4212,5904,7693,8458,9191,3186,5906,5990,6753,6721
5494,"Half the World (Shattered Sea, #2)",1216,1331,2786,3472,3635,4461,5391,7175,1384,1747
5495,When Genius Failed: The Rise and Fall of Long-Term Capital Management,2852,6475,7203,8615,9178,9666,2667,5092,5211,9539
5496,Writing Down the Bones: Freeing the Writer Within,572,4706,3399,6779,8529,3115,1,2,3,4
5497,"Hunters of the Dusk (Cirque Du Freak, #7)",3516,4059,4432,4826,5394,5462,5576,6058,6524,6668
5498,"City of Golden Shadow (Otherland, #1)",4109,5395,5451,7114,8469,8831,9710,3007,2958,3376
5499,"An Ice Cold Grave (Harper Connelly, #3)",522,553,558,619,626,646,718,741,863,1188
5500,Jacob Have I Loved,5397,7204,7738,2021,6657,2782,1238,3994,4971,4337
5501,The Postcard Killers,239,263,333,564,668,1336,1515,1724,1985,2150
5502,"Kamisama Kiss, Vol. 1",1113,7701,8419,9642,9735,1337,7639,2068,2614,5116
